gene_short_name,NIL_6h_FPKM,NIL_12h_FPKM,NIL_24h_FPKM
KEX2,75.5643,98.2002,61.2946
YTP1,43.3211,23.4599,74.3371
SIN4,44.1614,61.2494,33.1981
YNL234W,23.0689,20.151,28.6145
BNI4,34.146,31.0042,41.1052
CSL4,156.87,180.079,154.755
YNL228W,139.181,173.897,122.929
YNL226W,42.6721,38.3651,56.119
ATG4,29.9499,25.0925,42.3999
SSU72,52.5025,48.4508,60.0761
ADE12,712.459,808.02,605.472
MGS1,21.1123,13.0486,31.7313
YNL217W,58.747,62.5228,55.9093
RAP1,67.789,74.6952,63.0205
IES2,85.6015,77.7428,102.797
PEX17,62.5726,73.2099,65.7479
VID27,57.655,43.8034,76.4345
MER1,23.289,24.1257,27.1553
MRPL10,221.819,196.039,282.477
WSC2,88.5537,75.3662,106.075
ERG24,122.467,119.062,134.944
YNL276C,244.379,276.067,236.657
GOR1,60.4713,59.5715,73.8512
SEC2,44.599,37.1677,55.366
BNI1,19.4072,16.6123,24.0884
ALP1,5.52233,1.36617,11.8131
IST1,142.439,187.187,123.372
PDR17,66.8717,79.824,60.9151
YIF1,176.389,179.132,191.733
YNL260C,85.7868,119.17,65.2258
ATX1,158.82,110.125,196.378
DSL1,53.818,50.7007,61.8885
SIP3,25.7444,22.2809,31.4001
GIS2,720.741,947.03,449.919
RTC4,32.6617,30.0235,37.7428
MRPL17,92.716,108.991,68.7811
NRD1,123.082,100.403,167.255
MPA43,17.8662,14.0399,22.7956
RPA49,159.375,237.303,59.5187
CWC25,77.335,50.6404,115.556
SUI1,1114.98,1343.75,821.999
ZWF1,255.153,148.617,348.235
NAR1,117.322,60.3587,206.143
YNL235C,62.8602,80.1593,55.1917
PDR16,159.315,234.596,74.1103
ELA1,19.2896,10.3777,31.1154
URE2,271.306,365.393,236.137
JJJ1,93.2049,113.073,87.9547
CNM67,45.3404,41.2172,56.1851
SQS1,29.4951,34.8058,28.1284
SNR19,16.9266,15.7754,17.5674
POP1,129.203,74.5792,210.25
ALG9,123.572,120.407,142.042
RRG9,97.7532,105.722,104.208
YNL211C,49.48,54.9886,46.7162
SRP1,277.902,237.847,353.519
KAR1,31.3348,34.2453,26.491
SWT21,22.4403,18.4015,29.7679
UBP10,92.6022,53.3613,138.916
YNL181W,80.3208,74.7871,92.1455
RPS3,1516.09,1132.61,464.865
YNL174W,180.392,257.196,93.9022
APC1,19.1037,22.5089,19.4469
YNL170W,10.5227,5.86369,10.267
YNL165W,28.5756,18.9019,39.6848
YNL162W-A,57.3336,67.4459,51.3598
RPL42A,1288,970.773,386.73
CBK1,86.0857,81.4401,102.11
YGP1,63.9205,49.5946,95.2569
PGA1,83.489,88.2747,91.5732
IGO1,367.975,365.618,446.597
YNL155W,157.591,129.698,181.76
MRPL19,72.7572,52.4519,84.3709
YNL184C,31.5774,17.6222,41.079
NPR1,138.271,156.636,151.446
IPI3,66.7019,82.7817,46.6096
RHO5,830.894,856.274,964.143
YNL179C,730.247,787.814,860.07
MRPL22,151.398,118.909,200.919
TDA7,133.135,131.197,158.212
NOP13,42.1649,53.5202,17.4925
MDG1,125.897,92.8798,184.553
YNL171C,82.992,97.3738,87.344
PSD1,92.3613,89.2837,97.2661
FMP41,94.474,107.839,90.2748
SKO1,93.8851,118.528,85.811
BNI5,64.6562,80.8942,47.4174
IBD2,68.224,75.7245,72.6199
RIA1,29.5101,23.8727,34.2011
ASI2,74.0784,55.5838,108.701
NSG2,224.383,232.81,267.844
YNL208W,464.093,478.377,512.167
RIO2,79.7753,82.5687,81.1787
SPS19,34.369,11.4368,69.7596
YNL193W,82.9952,48.7982,142.56
CHS1,101.516,123.995,87.2689
DUG3,48.3789,37.162,61.7698
YNL190W,610.919,608.868,628.322
RTT106,95.5351,115.93,87.0714
YNL205C,4.21237,2.6119,6.32758
SPS18,11.2322,6.95008,16.6366
YNL203C,4.19402,1.4844,7.85965
PSY2,30.5163,30.2195,33.0945
YNL200C,101.042,60.1783,178.474
GCR2,80.0111,93.081,71.9535
YNL198C,13.4159,10.1297,19.7673
WHI3,82.0149,83.6724,86.0567
SLZ1,11.8779,8.53049,18.053
YNL195C,88.0159,8.38711,198.707
YNL194C,182.593,19.9475,416.862
YOL166W-A,0,0,0
YOL164W-A,12.7333,9.50955,17.0411
BDS1,42.2318,22.1296,60.1193
YOL163W,23.2638,11.8925,34.8315
YOL162W,11.2144,6.40981,14.1896
YOL166C,0,0,0
AAD15,3.08458,3.19978,3.22303
TRM9,81.0393,85.8929,83.8111
UBX2,55.2212,37.4487,85.1593
ERV25,280.878,294.101,238.283
SPT5,77.3416,82.0781,75.8746
YML009W-B,24.0545,27.069,23.8993
YAP1,197.62,126.587,297.687
TRM12,101.824,77.83,158.282
YML003W,19.8726,17.0729,27.7521
YML002W,51.8272,35.5889,79.9533
YPT7,221.903,291.132,160.75
MIC17,1187,1045.88,1581.83
AIM34,43.329,33.0872,55.491
MVP1,91.0368,91.6372,104.292
TAF4,183.031,239.281,150.212
YMR007W,13.9887,7.63768,24.3329
ADI1,307.985,373.036,312.982
YMR010W,108.486,89.0129,138.02
HXT2,117.34,94.2575,141.864
-,0,0,0
CLU1,113.871,72.2715,156.016
SNR78,0,0,0
SNR77,0,0,0
SNR76,0,0,0
SNR75,0,0,0
SNR74,0,0,0
YMR013W-A,0,0,0
YMR013W-A,0,0,0
SNR72,38.0311,22.4715,34.3896
BUD22,120.637,184.108,68.9601
SPO20,12.3212,18.811,9.17477
YMR018W,10.038,4.23655,18.4854
STB4,205.092,315.122,148.576
FMS1,51.7187,76.507,37.9007
UBC7,174.911,175.369,182.406
MRPL3,86.2628,58.7658,104.519
CSI1,20.1743,20.6514,23.4978
YMR027W,124.104,77.4926,191.653
TAP42,57.5048,67.4571,53.6209
RSF1,34.2781,26.5385,49.7789
YMR031W-A,10.0147,3.57151,18.9969
HOF1,21.6746,28.592,15.6937
YMR030W-A,4.46014,5.46342,4.77122
ARP9,94.5831,130.617,57.3583
IMP2,49.3783,36.425,75.8947
YET2,21.6417,4.01377,46.1148
-,0,0,0
ARG80,283.842,274.979,353.482
MCM1,121.839,112.466,140.479
IOC4,54.0445,58.9234,51.519
-,0,0,0
CSM3,54.0535,57.8822,60.252
PPZ1,102.225,99.406,117.975
TAF11,133.872,217.542,67.1027
YML012C-A,96.0368,70.0287,140.833
RAD33,77.1328,99.2712,66.333
YML009C-A,171.813,194.248,158.417
MRPL39,194.011,131.288,241.827
ERG6,334.569,361.972,275.851
YML007C-A,12.1287,14.181,15.1158
GIS4,26.2014,30.3638,23.4581
-,0,0,0
GLO1,326.493,341.813,381.017
CDC5,38.5893,36.9439,41.4082
YMR001C-A,10.4029,12.7903,8.11799
PLB2,29.8391,21.3057,30.3284
PLB1,133.417,122.031,178.121
SEC59,51.0729,47.5742,60.7375
ERG5,351.359,562.321,185.174
SOK2,43.1051,46.2595,39.9365
MAC1,69.9843,65.3944,92.2789
MSS1,18.5962,16.6459,23.1549
-,0,0,0
PEX12,84.4856,87.763,94.7318
FAR8,69.2993,67.5825,82.502
EIS1,109.517,56.6269,191.166
YMR034C,36.0626,9.32941,75.3383
MIH1,38.3174,37.8789,45.7657
MSN2,86.233,77.4206,106.618
CCS1,223.473,342.111,118.338
SUB1,148.169,169.169,140.951
ARA2,80.4638,100.005,79.4241
NUP116,86.7461,90.1739,92.2858
ERB1,63.1528,76.9779,39.951
-,0,0,0
CRP1,196.382,201.114,213.908
IMP3,162.593,265.142,66.0937
PEX28,72.5556,66.3553,98.1653
SPO12,97.2162,109.738,89.7356
RTT107,22.3327,20.3886,22.2377
YSP1,23.3357,17.1962,32.6554
SNR71,0,0,0
REC104,9.29386,6.79719,13.8633
TDA11,23.4553,21.8918,29.4759
MPC2,3186.24,4454.23,2559.05
SOL3,203.919,184.888,142.047
YHR165W-A,12.98,17.9337,11.7752
THP2,33.477,51.393,18.5488
MTG2,22.8976,17.8129,30.2405
DBP8,65.1293,83.3833,38.384
NMD3,165.892,191.058,138.299
ATG7,26.2946,12.5301,47.4943
SPC97,15.8104,14.6832,17.4519
MRPL6,123.242,128.998,122.372
SKG6,47.288,42.0726,53.1572
MTC6,49.982,70.8258,36.0627
SPO16,7.50504,7.63325,6.53217
LIN1,42.7811,44.5825,48.5254
KEL1,26.0628,23.4436,29.7397
PEX18,12.963,6.00193,21.3773
YAP1801,261.82,211.755,374.463
DNA2,11.8314,10.0917,14.9746
PRP8,21.6021,24.4013,20.7459
CDC23,40.0476,46.6444,42.3693
YHR173C,18.3899,16.8407,17.3113
RPC10,90.4377,122.262,22.8617
DCD1,57.2958,83.4915,31.0377
SUF8,0,0,0
SCH9,124.187,133.955,126.134
SKN7,119.834,137.615,122.151
AGP3,20.1725,5.07773,41.9203
DAK2,6.47866,1.95309,13.1126
YFL052W,11.1331,1.36183,24.9314
SWP82,59.2027,66.6552,61.236
RGD2,75.6831,110.813,49.54
FMP32,249.931,292.378,269.399
YFL041W-A,6.70776,4.02115,11.5492
FET5,69.367,60.7251,88.0639
YFL040W,6.3808,5.63882,7.80046
TUB2,239.594,251.549,187.821
AAD16,60.427,34.8321,96.6198
AAD6,50.7451,25.9462,84.3746
YFL054C,43.5605,11.0076,89.5876
YFL051C,11.6863,3.6911,23.0867
ALR2,20.5478,13.2663,31.4596
EMP47,107.362,130.571,91.0449
SEC53,277.27,286.246,127.784
OTU1,103.71,74.124,136.743
YFL042C,78.9511,58.5001,120.44
ACT1,1008.77,931.075,944.085
YPT1,680.544,793.34,607.606
TRA1,12.5992,11.4207,13.5108
KIC1,37.3357,23.4105,58.9928
SBE22,43.5067,29.1245,61.7483
GRE3,205.522,143.647,310.254
YPT35,36.7464,28.1774,55.987
TRR2,136.097,121.654,182.902
GGA2,123.158,140.956,104.424
CTM1,18.3727,14.2225,23.2919
ERP5,148.692,120.4,195.826
UBA4,107.685,146.744,88.1536
APE4,77.4593,60.5832,105.537
BZZ1,76.4079,81.3346,83.383
HXT5,886.049,19.2423,2130.04
YHR097C,165.238,89.2966,283.291
SFB3,57.0546,51.3726,61.1735
GEP4,112.254,115.596,125.267
BIG1,56.8948,62.3381,64.0354
CDC12,100.905,118.072,84.9186
YHR112C,95.8537,84.8879,97.1636
MSR1,51.1564,39.7296,66.087
HXT4,115.529,74.5392,33.1481
HXT1,93.2296,63.8783,15.0218
COX23,62.0473,24.7727,103.792
TOM71,50.0228,53.2751,45.2884
SET1,37.384,36.6238,42.6713
MSH1,27.0612,34.8026,20.8512
LSM12,221.188,236.484,226.01
YHR122W,237.243,280.23,250.479
EPT1,68.0554,80.0585,40.8976
NDT80,16.2704,10.4006,24.8069
YHR125W,2.29672,2.86863,2.53956
YHR127W,36.7654,39.0755,30.7779
FUR1,102.606,140.549,23.3815
YHR131W-A,24.2162,9.96034,38.4907
IGO2,161.674,119.581,235.457
WSS1,51.3459,60.9406,50.6645
ARO9,93.4602,27.6666,194.797
YHR140W,20.4067,13.2081,32.1199
SNR32,12.4896,8.48076,10.9117
CHS7,123.37,157.834,87.1111
DMA1,75.5762,40.8293,119.729
ORC6,36.4781,50.0556,26.8186
-,0,0,0
ANS1,1.76052,2.03588,2.1588
ARP1,25.5541,24.1939,27.3881
YHR130C,3.5122,1.29454,4.28244
YHR131C,27.175,13.4812,43.6488
ECM14,156.142,137.074,197.328
NSG1,80.823,102.568,44.6852
YCK1,133.218,117.18,169.649
SPL2,20.0161,7.05368,40.4225
YHR137C-A,81.4528,21.7229,169.475
YHR138C,298.983,133.55,540.207
SPS100,14.5956,7.44984,25.5511
YHR139C-A,17.1259,6.3433,32.1874
RPL42B,1864.72,2132.09,531.589
YHL045W,0.125853,0.134483,0.189344
YHL044W,17.2863,17.1362,22.1826
ECM34,41.4491,43.4228,43.7096
YHL041W,4.04683,3.88738,5.98375
EFM1,95.4541,131.941,65.1143
MUP3,71.3677,37.9885,109.519
YHL034W-A,13.7688,14.9912,9.17943
PAU13,0.463408,1.11288,0
ARN1,31.9753,19.2449,46.0178
CBP2,62.3393,60.4023,74.2863
YHL037C,1.35661,0.969139,2.0548
VMR1,14.2737,12.6187,18.1458
SBP1,378.992,441.182,325
RPL8A,413.942,291.402,140.241
RPN3,276.985,264.558,307.38
RPS24A,1235.22,883.874,263.975
YOS1,262.535,385.375,160.014
PTP3,49.9289,43.6993,64.0866
-,0,0,0
-,0,0,0
PRE1,582.486,643.056,539.135
PRP22,25.7991,33.6821,20.3901
HEM14,30.4601,30.4592,35.7009
FAA2,99.3182,12.0622,221.311
BIM1,69.2718,88.4996,51.1659
BUD25,65.5058,69.4056,74.1111
ISC1,52.3289,34.3305,74.2582
SPC25,34.625,15.5156,56.5516
SBH2,656.96,565.191,806.992
YER076W-A,34.326,28.7691,45.0068
YER078W-A,7.92033,10.2932,7.76507
YER079W,197.449,172.65,282.699
AIM9,104.334,79.811,143.893
SRG1,188.226,250.897,180.068
SER3,538.357,934.657,121.329
YER084W,18.5821,26.7467,16.9387
YER084W-A,0,0,0
ILV1,504.136,426.037,651.779
AIM10,17.2581,10.1574,25.0949
YER088W-B,1.26662,1.93401,0
TRP2,800.446,989.856,797.939
IES5,340.535,257.356,478.04
RAD51,117.433,94.5407,151.535
SHC1,55.9616,28.4799,103.95
YER076C,50.7162,40.2173,71.737
YER077C,40.6946,45.9859,40.9035
ICP55,52.7539,64.4143,47.373
YER079C-A,12.9013,9.24616,14.294
UTP7,74.3237,101.48,51.4204
GET2,173.374,236.898,146.724
YER085C,2.1131,3.17428,1.49103
YER087C-A,35.7965,22.5447,49.543
SBH1,347.34,442.077,235.24
DOT6,85.5578,50.2309,138.937
YER088C-A,42.4924,19.6448,69.74
PTC2,91.9406,104.521,86.8515
YER090C-A,138.026,52.2242,203.655
MET6,1065.88,758.658,609.06
YER091C-A,0.532029,0,0.883444
TSC11,24.2,16.0757,37.0301
AIM11,82.5426,63.8141,107.835
PUP3,298.904,295.761,310.056
YHR180W-A,2.15469,1.6447,2.88797
SVP26,130.857,174.613,93.3485
YHR182W,21.8319,21.0264,25.2999
GND1,351.853,261.441,58.6295
SSP1,4.57098,4.85692,4.59741
IKI1,90.3033,96.3044,92.3802
PTH1,30.0021,11.5863,56.4719
ERG9,302.412,339.045,308.56
LNP1,74.6871,79.7429,74.3329
MDM31,44.2009,36.22,61.1438
NVJ1,130.305,155.078,137.503
UTP9,89.1433,130.708,41.1309
RIX1,51.3597,66.3414,36.1368
RPN10,212.905,178.794,224.399
YHR202W,39.9588,26.9646,62.8438
MNL1,27.9986,21.9637,31.9506
YHR180C-B,3.79033,5.616,0
YHR182C-A,2.93288,0.382947,0
PFS1,0.419722,0.479167,0.320219
-,0,0,0
KOG1,24.1508,21.5028,28.799
GPI16,89.5233,78.7009,111.116
CTF8,81.4475,107.684,67.5859
EGD2,649.149,800.629,262.478
YHR193C-A,0,0,0
AIM18,91.9606,60.3357,140.592
AIM46,190.697,205.702,211.946
NBL1,113.271,61.4853,183.934
PPX1,161.112,257.052,82.6468
RPS4B,1666.72,1894.94,524.553
PHM8,71.4026,46.045,116.831
YER038W-A,0.0403591,0,0.126365
GLN3,100.093,85.8521,137.942
YEN1,27.2747,25.148,34.8244
MXR1,202.989,129.067,265.251
SPO73,64.3357,60.0551,78.0747
YER046W-A,319.673,283.71,407.851
-,0,0,0
ISD11,409.822,476.499,400.44
TPA1,197.984,317.315,90.4872
JHD1,47.2958,31.3767,73.5876
PET117,209.407,231.632,198.073
PCL6,31.8401,27.0509,38.1176
FCY21,130.819,51.3646,253.462
FCY22,74.3276,25.0053,152.08
THO1,175.147,236.038,113.497
RRT13,57.7775,35.1586,97.853
RGI1,162.25,21.3855,357.518
MOT2,135.131,145.014,150.004
"ARG5,6",673.467,657.688,804.569
RNR1,49.3442,42.4469,25.5631
VTC1,347.562,423.925,281.291
ALD5,447.078,653.636,283.549
KRE29,54.5949,47.9509,75.6889
HVG1,44.9854,34.8466,68.8989
YER039C-A,89.6493,71.3185,133.065
SAH1,681.994,768.553,267.327
ERG28,358.506,467.843,265.754
MEI4,6.00131,8.42746,4.72974
ACA1,39.0253,53.8735,32.4217
SAP1,74.7817,71.5884,94.7778
CAJ1,170.514,221.44,147.494
RSM18,316.736,375.642,304.024
HOM3,759.24,617.886,927.247
PIC2,107.027,61.1665,192.778
YER053C-A,250.09,196.185,290.344
GIP2,18.554,20.5811,19.92
HIS1,2472.25,4063.49,1188.69
FCY2,672.955,764.293,616.722
RPL34A,1170.62,1345.29,390.92
HMF1,435.072,511.339,396.502
CEM1,113.105,118.448,137.674
HOR2,237.455,353.351,169.055
VHR2,46.4689,39.9189,61.2963
ICL1,5556.99,89.9912,13111
SUP19,0,0,0
YER066C-A,51.9647,10.8826,107.303
YER067C-A,213.81,31.829,485.247
YER068C-A,19.2193,9.73154,11.9666
TDA2,114.968,98.7442,142.735
YCL021W-A,35.7396,39.5008,35.4376
SUP53,0,0,0
LEU2,486.216,484.196,306.442
YCL076W,3.25334,7.15782,0.665003
YCL075W,1.49887,2.12419,1.36965
YCL074W,3.56359,5.78919,2.53187
VAC17,72.4914,95.7564,58.2122
ADF1,85.1136,117.152,43.8899
PRD1,118.68,85.937,154.351
KAR4,116.167,177.306,68.8257
SPB1,71.9187,106.753,30.359
LRE1,51.2496,51.8492,59.7796
YCL048W-A,11.7389,10.5141,17.3374
SPS22,3.02007,5.74927,0.921186
YCL046W,135.583,154.931,130.948
CHA1,54.57,12.7129,116.612
MRC1,19.9996,21.8216,20.0175
KRR1,147.177,202.225,85.2157
FYV5,12.7217,12.3622,6.64599
MOS1,398.186,206.416,623.385
PEX34,123.228,145.13,127.473
PBN1,121.943,127.016,137.226
APA1,209.242,211.659,177.487
YCL049C,98.9349,58.9956,163.527
POF1,119.559,147.161,111.541
EMC1,123.65,145.258,107.093
MGR1,92.1873,97.1467,106.143
PDI1,442.848,510.676,365.702
YCL042W,999.546,204.792,2139.02
GLK1,590.302,129.786,1253.63
GID7,67.4638,46.5142,105.804
ATG22,45.5044,36.0698,67.5001
SRO9,3.52402,5.64214,1.4004
LSB5,202.937,264.883,184.662
STE50,71.7927,86.0518,67.5825
RNQ1,235.702,274.558,230.649
FUS1,28.4732,49.1204,12.5539
KCC4,11.1126,6.5688,15.4889
GRX1,793.78,639.067,1114.87
MXR2,102.425,91.0158,131.034
RRP7,205.024,301.323,128.643
HIS4,1336.04,1269.77,1668.04
BIK1,60.2024,55.7842,73.1828
HBN1,31.3899,27.0541,32.1224
FRM2,122.027,270.671,13.0338
AGP1,176.611,32.42,347.591
YCL023C,3.09234,2.07663,3.26063
YCL022C,34.0478,22.6624,47.4297
-,0,0,0
BUD3,21.4787,19.2332,26.9185
VMA9,296.392,327.191,189.177
LDB16,77.5806,81.0454,78.4409
PGS1,34.602,36.442,40.3089
RER1,146.674,103.117,176.358
YCL001W-A,5.86243,3.93931,9.60695
YCL001W-B,11.2517,12.2696,12.4338
YCR001W,10.1657,11.0142,11.2398
MRPL32,127.638,143.768,115.485
YCR016W,107.1,153.265,66.68
DCC1,50.0144,57.3235,49.2145
YCL012C,49.3993,31.9165,75.9435
GBP2,217.803,197.741,245.084
SGF29,62.3931,43.6178,84.8936
ILV6,1136.69,1206.93,1355.09
STP22,65.6106,61.6265,81.0399
YCL007C,5.55196,2.48637,6.74146
SNR43,17.3525,22.2627,10.2472
YCL002C,63.6212,58.5613,66.9191
CDC10,334.791,444.176,293.518
YCP4,279.727,246.631,362.481
CIT2,3099.92,881.742,6265.18
YCR006C,65.1062,8.11316,145.433
SUF2,0,0,0
CWH43,138.472,120.37,182.603
-,0,0,0
SAT4,98.6388,55.902,153.937
PGK1,1039.42,693.306,131.191
YCR007C,49.6518,37.0832,74.9352
RVS161,402.441,545.875,329.485
ADY2,443.807,5.44075,1092.14
ADP1,67.2376,36.3146,110.531
YCR013C,1237.9,666.072,132.772
POL4,34.4226,33.2386,42.4833
YCR015C,47.679,74.7735,28.5567
SNR33,131.402,175.111,80.6233
SUF16,0,0,0
HXT6,1097.76,280.976,2373.11
FAR3,56.8094,70.4888,56.4938
STV1,77.3955,68.884,94.4603
FET3,128.773,154.343,108.052
SEN15,90.192,130.632,68.0006
RNA14,101.521,98.582,120.7
RIM9,52.7089,46.2063,71.3978
AEP1,101.067,79.0996,142.094
KAR5,17.874,19.1808,17.8416
SOV1,49.2981,74.1726,34.3853
AVO2,36.5214,29.523,50.8677
NAT4,8.06454,1.49492,15.2477
MOT3,86.2959,103.732,81.3128
ABF2,376.52,455.432,331.693
RCO1,22.1735,21.3163,23.3174
SEC14,154.381,204.936,93.7347
ADH3,1079.66,675.506,1614.11
YMR084W,23.3574,9.54244,43.7029
SEG1,80.3522,78.7351,101.409
YMR087W,46.0533,35.8328,69.3584
YMR090W,107.077,84.702,166.218
UTP15,79.0287,117.043,34.4978
CTF13,47.1411,32.4341,74.6861
SNZ1,5050.21,4756.74,7133.04
-,0,0,0
MUB1,30.8797,17.5744,46.5899
YMR105W-A,33.9872,5.61353,73.3582
-,0,0,0
YMR052C-A,45.2404,29.2559,69.2377
STB2,15.4758,11.2925,23.5299
BUB2,34.9646,53.885,22.7913
AAC1,68.6642,16.6113,144.388
YMR057C,6.63432,4.5994,7.24109
SAM37,58.5486,51.5716,68.1355
ARG7,1588.66,1851.47,1785.38
UBX4,63.2316,53.1281,72.9158
TVP18,110.872,108.152,110.881
IRC21,175.64,174.433,221.86
YMR074C,364.548,466.246,290.686
YMR075C-A,41.4413,44.7127,42.3929
PDS5,23.6203,13.8113,34.955
-,0,0,0
VPS20,116.271,137.882,117.356
CTF18,29.393,25.5288,33.7229
NAM7,58.5418,58.4021,62.383
ISF1,87.1215,10.3122,197.169
YMR082C,1.97438,0.365708,4.31831
YMR086C-A,35.3857,20.4456,64.4541
VBA1,74.2828,79.4458,69.4342
YTA12,81.1559,53.6719,118.21
NPL6,64.0681,71.0541,52.0294
AIP1,176.969,209.437,180.14
SNO1,502.385,454.274,727.239
MTG1,44.9419,26.5696,68.9136
ATP25,38.9519,27.892,52.8853
YMR099C,281.872,347.349,267.678
SRT1,2.48942,2.85817,2.49593
YMR102C,34.1085,33.3508,39.2134
YMR103C,59.3295,43.5283,91.7868
YPK2,78.5082,55.592,123.367
PGM2,94.5316,39.2815,182.827
YKU80,57.9406,67.3804,63.2084
-,0,0,0
YLR230W,299.291,340.323,250.436
YLR232W,72.2203,82.0098,69.4306
TOP3,8.62572,3.85227,14.9373
THI7,71.0466,55.4155,99.3936
FAR10,38.9849,47.9439,34.4954
VPS34,43.7514,43.6632,52.1206
YLR241W,68.2172,64.1685,82.8468
YLR243W,93.7007,147.763,48.171
ERF2,40.256,35.4676,53.7866
-,0,0,0
RCK2,146.229,133.977,189.303
ECM22,56.9274,23.0305,102.709
CDC42,163.769,171.081,119.757
-,0,0,0
BNA5,57.4303,65.3192,55.8362
EST1,26.4355,13.3811,44.3164
YLR235C,8.54563,4.01376,13.9318
YLR236C,20.9126,10.1238,36.3599
LIP2,88.3339,87.9114,103.402
ARV1,43.64,38.7236,54.8524
MAP1,318.988,457.887,178.403
CDD1,36.796,48.5727,28.1426
IRC20,32.1129,17.8194,52.1167
YLR257W,241.489,233.667,298.147
GSY2,104.19,94.1007,147.946
LCB5,48.5771,53.8835,47.0164
RED1,15.8005,6.99001,27.2677
RPS28B,468.345,290.811,161.007
BOP2,787.39,136.792,1685.44
SEC22,152.473,224.14,78.3101
DCS1,224.908,177.602,335.777
YLR271W,36.1221,30.5521,47.2706
HSP60,542.234,335.932,757.93
VPS63,16.9887,30.5239,12.0989
YPT6,160.164,201.971,132.195
TMA7,743.835,887.435,359.138
YLR264C-A,286.728,340.36,226.891
NEJ1,29.2713,31.9313,27.3052
PDR8,133.252,62.5222,250.795
YLR269C,0.975875,2.05205,0
YCS4,21.2494,19.2211,24.2113
YLL037W,4.08803,2.93215,3.14129
GRC3,54.7229,79.8205,38.0237
IRC19,35.9991,38.93,39.3509
FRA1,196.059,144.558,299.834
TPO1,154.29,188.153,117.384
ISA1,648.806,347.71,1145.73
HSP104,336.885,77.9156,700.073
-,0,0,0
PAU17,16.5892,10.4837,24.8861
ENT4,35.6453,35.9264,39.3019
PRP19,56.0806,69.6806,41.8137
RIX7,35.7792,48.9379,18.0495
YLL032C,30.0164,29.0253,37.1904
GPI13,62.7117,52.3409,76.444
RRT7,0.123843,0.164508,0.161236
-,0,0,0
MCM5,51.8029,58.7601,47.2324
SMD2,346.428,488.719,284.995
PIG1,26.8634,24.7598,34.4381
DBP9,115.955,140.832,92.1937
YLR279W,10.5915,1.36858,18.1612
YLR283W,51.2845,43.593,69.7754
NNT1,159.462,217.778,112.659
YLR286W-A,257.959,368.844,80.0278
GUF1,24.7942,18.9026,33.4834
YLR296W,29.7233,0.349589,65.9198
YLR297W,70.1321,23.1105,139.623
ECM38,45.3922,14.181,85.4852
EXG1,995.24,1867.87,188.298
HRI1,182.3,210.18,109.208
YLR278C,47.9976,45.9304,58.5328
YLR280C,16.3276,2.42075,31.7878
YLR281C,33.1807,7.0173,68.3095
YLR282C,0.782562,0.591847,0.758834
ECI1,46.3858,21.6211,84.4275
YLR285C-A,16.3512,13.3055,15.3535
CTS1,491.978,758.052,157.964
YLR287C,68.3776,74.5941,60.0236
RPS30A,4490.69,5962.95,2171.76
MEC3,27.1629,21.1482,35.7892
YLR290C,224.257,331.486,183.655
GCD7,87.6211,99.6851,76.6004
SEC72,288.131,421.293,199.711
GSP1,468.374,523.493,300.079
YLR294C,923.194,417.251,1730.68
ATP14,1052.18,491.964,1847.22
YHC1,119.341,138.07,114.884
YLR299C-A,136.276,157.017,157.419
-,0,0,0
MET17,1405.75,1224.37,723.246
-,0,0,0
UBC12,54.4171,78.1304,40.5255
CDA1,4.76504,3.00492,7.73549
CDA2,17.6418,0.711856,41.8889
MRPL15,80.2307,72.275,79.1693
YLR302C,6.41589,0.694375,14.5276
ACO1,1197.58,326.632,2317.57
STT4,23.2936,15.2448,31.8272
YLR307C-A,4251.98,196.537,10063
IMH1,52.7928,49.8837,63.4656
CDC25,55.165,57.0965,63.1541
YLR311C,0,0,0
YLR312C,149.094,15.1565,339.192
SPH1,22.8815,21.3455,26.5668
CDC3,145.998,133.789,163.252
PAU19,1.80407,1.0428,2.9596
YMR326C,0.250525,0,0.703412
YML131W,288.722,401.185,253.739
RSC9,59.5414,68.7491,49.3534
GTR1,73.6885,65.4952,83.9117
YML119W,113.343,134.66,120.754
NGL3,15.5502,10.5469,25.1291
NAB6,80.4115,82.5884,92.2613
YML116W-A,91.7526,106.442,88.2071
ATR1,392.678,420.202,431.698
DAT1,93.2741,128.128,64.8606
CTK3,67.2254,79.0796,58.984
BUL2,24.9025,24.2685,26.5083
ERO1,110.7,120.296,111.605
COX14,262.458,173.075,354.029
MSC1,148.796,55.7831,291.638
ERG13,520.088,666.434,430.306
PGA3,136.438,148.268,91.346
TUB3,182.542,247.43,111.46
PHO84,50.7693,36.7268,74.8397
YML122C,11.554,6.9623,16.5865
NDI1,440.93,134.211,899.093
VAN1,116.428,121.928,118.918
TAF8,85.6315,81.5538,104.516
COQ5,212.228,254.562,174.354
YML090W,82.4914,16.6066,180.211
UFO1,44.2336,36.4955,51.4012
YML084W,0.28137,0.424323,0.297607
YML082W,28.9085,26.9785,28.891
TDA9,42.0456,28.9538,59.4963
DUS1,72.0054,100.987,44.905
YML079W,164.202,173.493,169.414
CPR3,273.004,274.617,290.734
BET5,74.0542,80.1774,57.716
DAK1,213.777,248.051,218.862
POB3,206.201,278.095,157.612
ITT1,54.965,81.5473,41.1384
ORC1,24.2511,13.8287,34.4848
RPS1B,1359.46,1450.01,509.114
OGG1,21.0548,16.7219,22.2451
HUG1,18.8979,36.5536,3.66525
SML1,784.522,1180.98,469.397
CMP2,78.226,71.7459,97.6132
